country_name,indices,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Fiji,v2pagovsup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2papariah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2299,2.4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2paanteli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4494,-0.8988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2papeople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5341,-1.0682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2paopresp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1386,0.2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2paplur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2paminor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1743,0.3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2paviol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3297,-0.6594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2paimmig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658,-0.1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2palgbt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8302,-1.6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2paculsup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3192,0.6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2parelig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3339,-0.6678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2pagender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5194,-1.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2pawomlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5575,-3.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2pariglef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2037,-0.4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2pawelf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5663,-1.1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,v2paclient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476,-0.0952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,v2xpa_antiplural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.5325,0.525,0.5515,0.578,0.6045,0.574875,0.54525,0.515625,0.486,0.49275,0.4995,0.50625,0.513,0.51975,0.5265,0.53325,0.54,0.590625,0.64125,0.691875,0.7425,0.705375,0.66825,0.631125,0.594,0.5835,0.573,0.5625,0.552,0.572125,0.59225,0.612375,0.6325,0.621,0.6095,0.598,0.5865,0.5405,0.4945,0.4485,0.4025,0.669375,0.93625,1.203125,1.47,1.1955,0.921,0.6465,0.372,0,0,0,0
Finland,v2xpa_popul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85,5.75125,5.6525,5.861333333,6.070166667,6.279,6.17175,6.0645,5.95725,5.85,5.93125,6.0125,6.09375,6.175,6.23625,6.2975,6.35875,6.42,7.035625,7.65125,8.266875,8.8825,8.674875,8.46725,8.259625,8.052,8.295,8.538,8.781,9.024,8.782375,8.54075,8.299125,8.0575,7.92375,7.79,7.65625,7.5225,6.9325,6.3425,5.7525,5.1625,5.635875,6.10925,6.582625,7.056,6.2375,5.419,4.6005,3.782,0,0,0,0
Finland,v2pavote,0,0,0,0,0,0,0,26.1,28.8,43.55,64.6,62.4,66.75,71.1,75.9,80.7,85.5,188.48,301.09,413.7,428.05,442.4,456.75,450.575,444.4,492.1333333,539.8666667,587.6,686.8,786,805.35,735.65,665.95,596.25,595.3666667,594.4833333,593.6,609.4666667,625.3333333,641.2,621.7166667,602.2333333,582.75,563.2666667,543.7833333,524.3,575.4,626.5,677.6,649.7833333,621.9666667,594.15,608.9833333,623.8166667,638.65,617.5875,596.525,575.4625,554.4,567.5125,580.625,593.7375,606.85,584.9875,563.125,541.2625,519.4,466.5,413.6,360.7,307.8,297.4,287,305.7333333,324.4666667,343.2,335.25,327.3,319.35,311.4,317.15,322.9,328.65,334.4,338.8,343.2,347.6,352,434.5,517,599.5,682,620.4,558.8,497.2,435.6,461.1,486.6,512.1,537.6,573.0125,608.425,643.8375,679.25,656.7,634.15,611.6,589.05,510.9125,432.775,354.6375,276.5,336.6125,396.725,456.8375,516.95,441.1875,365.425,289.6625,213.9,0,0,0,0
Finland,v2paallian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,v2pavallian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,v2panoallian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,v2pagovsup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.25,52.5,41.5,30.5,19.5,19.125,18.75,18.375,18,18.25,18.5,18.75,19,29.25,39.5,49.75,60,45,30,15,0,16.5,33,49.5,66,67.5,69,70.5,72,54,36,18,0,0,0,0,0,13.125,26.25,39.375,52.5,39.375,26.25,13.125,0,3.875,7.75,11.625,15.5,0,0,0,0
Finland,v2papariah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.526,23.418,23.31,22.4755,21.641,20.8065,23.529375,26.25225,28.975125,31.698,32.03375,32.3695,32.70525,33.041,33.47575,33.9105,34.34525,34.78,35.20125,35.6225,36.04375,36.465,34.65825,32.8515,31.04475,29.238,30.1665,31.095,32.0235,32.952,34.222125,35.49225,36.762375,38.0325,40.10775,42.183,44.25825,46.3335,42.81325,39.293,35.77275,32.2525,35.196,38.1395,41.083,44.0265,38.6115,33.1965,27.7815,22.3665,0,0,0,0
Finland,v2paanteli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.656,-10.4205,-10.185,-10.69,-11.195,-11.7,-11.4525,-11.205,-10.9575,-10.71,-10.85875,-11.0075,-11.15625,-11.305,-11.52875,-11.7525,-11.97625,-12.2,-13.268125,-14.33625,-15.404375,-16.4725,-14.037375,-11.60225,-9.167125,-6.732,-7.317,-7.902,-8.487,-9.072,-12.764625,-16.45725,-20.149875,-23.8425,-23.389875,-22.93725,-22.484625,-22.032,-20.304,-18.576,-16.848,-15.12,-16.662625,-18.20525,-19.747875,-21.2905,-20.428,-19.5655,-18.703,-17.8405,0,0,0,0
Finland,v2papeople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.73,-8.60875,-8.4875,-8.830333333,-9.173166667,-9.516,-9.333,-9.15,-8.967,-8.784,-8.906,-9.028,-9.15,-9.272,-9.394,-9.516,-9.638,-9.76,-10.675,-11.59,-12.505,-13.42,-12.749,-12.078,-11.407,-10.736,-9.264,-7.792,-6.32,-4.848,-5.072875,-5.29775,-5.522625,-5.7475,-5.643,-5.5385,-5.434,-5.3295,-4.9115,-4.4935,-4.0755,-3.6575,-5.168625,-6.67975,-8.190875,-9.702,-8.12125,-6.5405,-4.95975,-3.379,0,0,0,0
Finland,v2paopresp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.42,29.9975,29.575,30.70166667,31.82833333,32.955,32.32125,31.6875,31.05375,30.42,30.8425,31.265,31.6875,32.11,32.5325,32.955,33.3775,33.8,36.96875,40.1375,43.30625,46.475,43.95875,41.4425,38.92625,36.41,40.2435,44.077,47.9105,51.744,53.6305,55.517,57.4035,59.29,58.212,57.134,56.056,54.978,50.7885,46.599,42.4095,38.22,42.042,45.864,49.686,53.508,48.594,43.68,38.766,33.852,0,0,0,0
Finland,v2paplur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.66,33.1925,32.725,33.84166667,34.95833333,36.075,35.82225,35.5695,35.31675,35.064,35.551,36.038,36.525,37.012,37.499,37.986,38.473,38.96,42.6125,46.265,49.9175,53.57,50.8915,48.213,45.5345,42.856,43.83,44.804,45.778,46.752,48.4565,50.161,51.8655,53.57,52.596,51.622,50.648,49.674,45.778,41.882,37.986,34.09,31.796625,29.50325,27.209875,24.9165,26.23975,27.563,28.88625,30.2095,0,0,0,0
Finland,v2paminor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.822,33.35225,32.8825,34.13516667,35.38783333,36.6405,35.935875,35.23125,34.526625,33.822,34.29175,34.7615,35.23125,35.701,36.17075,36.6405,37.11025,37.58,41.103125,44.62625,48.149375,51.6725,49.088875,46.50525,43.921625,41.338,42.2775,43.217,44.1565,45.096,46.740125,48.38425,50.028375,51.6725,50.733,49.7935,48.854,47.9145,44.1565,40.3985,36.6405,32.8825,36.17075,39.459,42.74725,46.0355,41.80775,37.58,33.35225,29.1245,0,0,0,0
Finland,v2paviol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.894,33.42325,32.9525,34.20783333,35.46316667,36.7185,36.012375,35.30625,34.600125,33.894,34.36475,34.8355,35.30625,35.777,36.24775,36.7185,37.18925,37.66,41.190625,44.72125,48.251875,51.7825,49.193375,46.60425,44.015125,41.426,42.3675,43.309,44.2505,45.192,46.839625,48.48725,50.134875,51.7825,50.841,49.8995,48.958,48.0165,44.2505,40.4845,36.7185,32.9525,36.24775,39.543,42.83825,46.1335,41.89675,37.66,33.42325,29.1865,0,0,0,0
Finland,v2paimmig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.602,19.146,18.69,19.4215,20.153,20.8845,20.550375,20.21625,19.882125,19.548,19.8195,20.091,20.3625,20.634,20.9055,21.177,21.4485,21.72,23.75625,25.7925,27.82875,29.865,28.03625,26.2075,24.37875,22.55,21.0705,19.591,18.1115,16.632,17.27275,17.9135,18.55425,19.195,18.877875,18.56075,18.243625,17.9265,16.5205,15.1145,13.7085,12.3025,13.53275,14.763,15.99325,17.2235,15.64175,14.06,12.47825,10.8965,0,0,0,0
Finland,v2palgbt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.298,-8.18275,-8.0675,-5.319833333,-2.572166667,0.1755,-1.924875,-4.02525,-6.125625,-8.226,-8.34025,-8.4545,-8.56875,-8.683,-10.52225,-12.3615,-14.20075,-16.04,-17.54375,-19.0475,-20.55125,-22.055,-17.72375,-13.3925,-9.06125,-4.73,-4.5615,-4.393,-4.2245,-4.056,-4.203875,-4.35175,-4.499625,-4.6475,-4.563,-4.4785,-4.394,-4.3095,-1.735875,0.83775,3.411375,5.985,6.5835,7.182,7.7805,8.379,7.6095,6.84,6.0705,5.301,0,0,0,0
Finland,v2paculsup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.306,18.05175,17.7975,18.4755,19.1535,19.8315,19.450125,19.06875,18.687375,18.306,18.56025,18.8145,19.06875,19.323,19.57725,19.8315,20.08575,20.34,22.246875,24.15375,26.060625,27.9675,26.569125,25.17075,23.772375,22.374,27.7125,33.051,38.3895,43.728,45.32225,46.9165,48.51075,50.105,49.194,48.283,47.372,46.461,42.817,39.173,35.529,31.885,35.0735,38.262,41.4505,44.639,40.5395,36.44,32.3405,28.241,0,0,0,0
Finland,v2parelig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.071,0.07,0.072666667,0.075333333,0.078,0.0765,0.075,0.0735,0.072,1.1465,2.221,3.2955,4.37,4.6725,4.975,5.2775,5.58,11.025625,16.47125,21.916875,27.3625,25.994375,24.62625,23.258125,21.89,22.3875,22.885,23.3825,23.88,24.750625,25.62125,26.491875,27.3625,26.865,26.3675,25.87,25.3725,23.3825,21.3925,19.4025,17.4125,19.15375,20.895,22.63625,24.3775,22.131,19.8845,17.638,15.3915,0,0,0,0
Finland,v2pagender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808,-4.44975,-11.7075,-12.1535,-12.5995,-13.0455,-6.553125,-0.06075,6.431625,12.924,13.1035,13.283,13.4625,13.642,13.8215,14.001,14.1805,14.36,24.795,35.23,45.665,56.1,55.671,55.242,54.813,54.384,55.62,56.856,58.092,59.328,61.491,63.654,65.817,67.98,66.744,65.508,64.272,63.036,55.900125,48.76425,41.628375,34.4925,37.91725,41.342,44.76675,48.1915,48.43125,48.671,48.91075,49.1505,0,0,0,0
Finland,v2pawomlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.988,2.9465,2.905,3.015666667,3.126333333,3.237,3.17475,3.1125,3.05025,2.988,3.0295,3.071,3.1125,3.154,3.1955,3.237,3.2785,3.32,3.63125,3.9425,4.25375,4.565,4.33675,4.1085,3.88025,3.652,3.735,3.818,3.901,3.984,4.12925,4.2745,4.41975,4.565,4.482,4.399,4.316,4.233,3.901,3.569,3.237,2.905,3.1955,3.486,3.7765,4.067,3.6935,3.32,2.9465,2.573,0,0,0,0
Finland,v2pariglef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.554,-4.49075,-4.4275,-4.596166667,-4.764833333,-4.9335,-4.838625,-4.74375,-4.648875,-4.554,-4.61725,-4.6805,-4.74375,-4.807,-4.87025,-4.9335,-4.99675,-5.06,-1.03125,2.9975,7.02625,11.055,9.97975,8.9045,7.82925,6.754,6.9075,7.061,7.2145,7.368,7.746625,8.12525,8.503875,8.8825,8.721,8.5595,8.398,8.2365,7.5905,6.9445,6.2985,5.6525,8.8025,11.9525,15.1025,18.2525,14.200875,10.14925,6.097625,2.046,0,0,0,0
Finland,v2pawelf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.478,-8.36025,-8.2425,-8.5565,-8.8705,-9.1845,-9.007875,-8.83125,-8.654625,-8.478,-8.59575,-8.7135,-8.83125,-8.949,-9.06675,-9.1845,-9.30225,-9.42,-10.303125,-11.18625,-12.069375,-12.9525,-12.304875,-11.65725,-11.009625,-10.362,-2.0175,6.327,14.6715,23.016,23.855125,24.69425,25.533375,26.3725,25.893,25.4135,24.934,24.4545,22.5365,20.6185,18.7005,16.7825,18.46075,20.139,21.81725,23.4955,21.33775,19.18,17.02225,14.8645,0,0,0,0
Finland,v2paclient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.034,-37.50575,-36.9775,-38.85416667,-40.73083333,-42.6075,-36.932625,-31.25775,-25.582875,-19.908,-20.1845,-20.461,-20.7375,-21.014,-25.4455,-29.877,-34.3085,-38.74,-42.371875,-46.00375,-49.635625,-53.2675,-50.604125,-47.94075,-45.277375,-42.614,-43.5825,-44.551,-45.5195,-46.488,-48.2035,-49.919,-51.6345,-53.35,-46.923,-40.496,-34.069,-27.642,-29.162125,-30.68225,-32.202375,-33.7225,-37.09475,-40.467,-43.83925,-47.2115,-42.87575,-38.54,-34.20425,-29.8685,0,0,0,0
