Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Greece,,,,,,,,,,,0.210334451,0.215820076,0.17322709,0.196722447,0.322978598,0.336492712,0.387246717,0.374671285,0.234297514,0.213486576,0.271179611,0.494648107,0.614484074,0.540891495,0.504742811,0.567331103,0.25003867,0.212709968,0.368391188,0.350537841,0.251729118,0.244395727,0.164472854,0.091840305,0.071277244,0.068708224,0.072689593,0.046164462,0.02725308,0.028983375,0.072597327,0.100438253,0.05017763,0.03840618,0.159020771,0.132002913,0.190791039,0.322972797,0.34720101,0.12022092,0.271313475,0.357427754,0.234074145,0.161354239,0.124778383,0.07135112,0.090597763,0.107741216,0.107923694,0.070476068,0.038845971,0.087521945,
Grenada,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Greenland,,,,,,,,,,,0,0,0,9.57242263,46.90687928,10.06264556,7.320839221,3.105598572,2.505932499,6.016521817,4.864959395,2.120677774,2.233238912,0.946189403,4.541121358,2.686974319,0,0.162473685,22.38538744,24.52447955,7.249071589,0.638998303,1.16790498,0.623495419,0.606452795,0.479617507,0.31834088,0.861887024,0,0,0,0,0,0,0.224900454,0.335434256,0.809512759,0.672343417,0.844947976,0,0,0.114611409,0.353875743,0.019093587,0,0,0,0,0,0,0,,
Guatemala,,,,,,,,,,,1.177773888,1.025076172,1.096210873,1.466348572,1.34731986,1.622336974,1.080112521,1.471936527,1.427258588,1.702955035,2.03203209,1.458606015,2.701381568,1.258927513,0.766150246,0.469496882,0.573835747,0.640067354,0.558826147,0.601358388,1.830455127,1.654264317,1.523320304,1.330924431,1.348338785,1.596727279,1.38934547,1.582609406,1.202697685,1.421976585,1.655315079,1.516889563,1.495523317,1.55532614,1.456295472,1.555627948,1.933925643,1.950559075,1.931842379,1.637841434,2.645208485,2.86196592,2.181059075,2.189832612,2.981116605,1.785723754,2.018296261,1.502892024,1.193851782,1.147909815,1.352502091,1.929285125,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Guyana,,,,,,,,,,,20.70802266,18.49554739,17.29873183,19.60709467,22.36547098,20.63385724,20.89239548,27.70208352,25.64702963,26.40708246,24.5578373,23.06176128,34.16387087,17.98469232,24.26085174,20.68032968,19.97411337,28.23976912,18.5224501,20.71234973,23.13653029,29.85704777,25.51308407,31.66385787,32.92973142,33.59016799,29.78711211,25.98605532,17.72299896,17.78305104,15.5078379,12.91353051,12.78512746,16.94822751,21.1992808,20.91155203,9.706352267,10.80751516,10.36355729,10.71583763,14.59220397,16.53176628,16.53280314,13.94248053,10.79658279,8.564432838,16.08955285,13.1616426,6.608637817,5.962495941,13.89854308,33.68327117,
High income,,,,,,,,,,,0.702772137,0.69699645,0.744972122,0.968770297,2.923450363,2.734123374,2.897976748,2.80281075,2.301297957,4.134994697,4.645990884,3.812372625,2.417002316,2.475204308,2.332287923,2.06014512,0.931034403,1.053861508,0.910522003,1.099728237,1.28388956,0.852870475,0.856327684,0.85198164,0.751132074,0.773737019,0.969573977,0.897677467,0.561611253,0.728194913,1.333893006,1.128335528,0.965328361,1.179507217,1.41304823,1.825149378,1.861342007,1.830215318,2.567043684,1.361536734,1.834362919,2.488973552,2.228607133,2.140629891,1.908463031,1.00799782,0.906796655,1.167693707,1.508502312,1.332773917,0.918607306,1.970709042,
Hong Kong SAR,,,,,,,,,,,0.009505599,0.007136852,0.005283916,0.006722601,0.006478247,0.008601505,0.006903493,0.007404755,0.004900664,0.005514758,0.004889388,0.002899685,0.002750541,0.002813767,0.001595349,0.001525723,0.002074686,0.001639951,0.001373792,0.00119952,0.001079157,0.001050365,0.001262838,0.00084238,0.000870257,0.001365527,0.001477084,0.001164304,0.000972112,0.000529483,0.000500998,0.000583449,0.000657692,0.000974241,0.001020219,0.000619914,0.000665684,0.000902724,0.001459215,0.001390457,0.002077697,0.00836943,0.002339677,0.003808776,0.017354699,0.001323242,0.001369924,0.001619039,0.001061336,0.000885726,0.000887798,0.000992609,
Honduras,,,,,,,,,,,4.443285367,4.187713202,5.058156757,8.010664759,8.302972159,7.061206445,4.936811693,5.908971836,3.259773842,3.531372097,3.803491988,2.991844491,5.631301618,2.839012779,2.279300646,1.590927462,0.6907245,0.684142194,2.739696775,2.458024594,3.210923332,2.707816581,2.191780769,1.834976705,2.270349038,2.452970078,1.9680215,2.343431183,1.856616662,1.687614002,1.371134461,1.438284183,1.370539176,1.21682443,1.170652295,1.196162861,1.938865209,1.661361603,1.206790319,1.164411479,2.364632881,1.704480755,1.630605487,1.782088179,2.266127918,1.568462312,2.015663357,1.729067225,1.07184111,0.916855209,1.233260983,1.224553137,
Heavily indebted poor countries (HIPC),,,,,,,,,,,6.732272072,4.966082876,4.966596796,7.782000627,8.49884864,6.043766448,5.737444032,6.98717824,5.940386736,7.252015167,7.715445733,6.729426431,8.138531726,6.872270967,7.157738186,6.331197019,6.126729512,6.29033084,6.890448796,7.804947708,7.987983672,5.549676422,8.229199691,7.128080229,9.47967111,11.27058842,10.64028556,9.638479984,8.73118918,6.533544286,7.823457005,7.263889697,7.767069251,9.676091055,9.26519087,10.59884062,11.35948873,12.08144113,12.93064726,9.86371126,10.76858985,13.26844192,11.53045947,10.3364117,9.435978573,7.902021377,7.918548586,8.190431239,7.818438975,6.714460352,6.581324035,11.12363892,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81790109,0.846736297,0.754704472,0.324602467,0.555158693,1.081606511,1.007825063,0.768646694,0.697994962,0.662508302,0.71926136,0.925690281,0.917435703,1.100566987,0.778726741,0.917408126,1.293940466,1.294442067,1.108479824,0.867348745,0.698157062,0.511310614,0.658339391,0.773060031,0.619466126,0.439094633,0.681198197,
Haiti,,,,,,,,,,,4.940827939,4.35712722,3.380884436,3.373012944,3.958976746,3.267680842,2.939781622,3.530267731,3.436160555,3.154660566,2.485997867,2.452420059,3.482595089,1.109787664,0.651503626,0.427695919,0.408686931,0.514683499,0.412432388,0.426111933,0.75898065,0.754578925,1.167550247,1.250919369,1.188485652,1.225194626,0.942847808,0.993751373,0.778424834,0.619396171,0.349449568,0.383295015,0.396885022,0.518316848,0.415056575,0.353534371,0.474483985,0.403575653,0.399712732,0.337463726,0.665741356,0.530247287,0.493447395,0.586507267,0.699288592,0.574767534,0.790216838,0.657342724,0.440344868,0.443318679,0.577844131,0.327641966,
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09075548,0.901641093,0.815199937,0.627061259,0.75638967,0.755257321,0.605176512,0.228600184,0.358607756,0.713370307,0.684989298,0.454218905,0.418114307,0.449426243,0.409312456,0.543296414,0.466808154,0.659685571,0.474511486,0.502154294,0.67555422,0.618419921,0.507806207,0.403352373,0.28514741,0.227029692,0.282558589,0.347622949,0.303895061,0.204655214,0.402362636,
IBRD only,,,,,,,,,,,2.545840964,2.675547722,2.984264904,4.344381712,11.18940248,10.52507529,11.23877466,11.08340931,10.70883293,15.17527625,16.72819321,12.93067475,10.87882142,10.27476931,9.447577416,9.209851143,5.220918809,6.678350237,6.205429191,7.562170707,8.490633292,4.973591324,4.930817636,4.634546785,4.064029468,4.346737587,4.625373004,4.009974841,2.571335546,3.688070816,5.939835463,5.24676807,5.049450996,5.227668511,6.842063334,8.120084236,8.829944813,8.623821449,11.00926386,6.010488731,7.490271945,9.152249465,7.231560893,6.141644709,5.199125612,2.855935372,2.541708383,3.194026161,4.018462025,3.305903697,2.244325356,4.60705839,
IDA & IBRD total,,,,,,,,,,,2.732811908,2.718198861,3.068560567,4.545098474,11.44408574,10.39459476,11.08375087,11.22360009,10.61990056,15.5994427,16.19091683,11.54835424,9.786738345,9.619993531,9.048844799,8.833015608,5.160724038,6.575355238,6.193818936,7.644194366,8.648153528,5.216164911,5.271201278,5.148902858,4.735362909,5.061945981,5.314191774,4.622426269,3.055944414,3.853463104,6.152308905,5.424024595,5.241202544,5.501914879,6.978024118,8.26375226,8.925850821,8.711102829,11.02995065,6.133471187,7.595200312,9.339993268,7.403012741,6.28332868,5.330891303,3.008871381,2.704096734,3.360337533,4.132842053,3.42275821,2.383230736,4.760074033,
IDA total,,,,,,,,,,,3.027052037,2.846210177,3.485234818,5.774504949,13.05307884,9.322652932,9.831775267,11.93934651,9.709063916,18.58365891,12.52036673,5.047497751,4.397837479,5.407406792,6.349527284,6.300350294,4.75106114,5.860892687,6.153605988,8.581628136,10.20755492,7.325028623,8.670753889,10.61618883,11.74781262,12.08253137,11.69108077,10.35444918,7.263674986,5.678479288,8.385983142,7.309581836,7.154206914,8.250985062,8.364147297,9.765017234,9.923608871,9.671656753,11.23922123,7.449795467,8.773247505,11.81173396,9.695513142,8.115316695,6.960379311,4.807813036,4.612712844,5.42254471,5.588957113,4.901547392,4.107948844,6.834692602,
IDA blend,,,,,,,,,,,2.147414837,1.954176094,2.858725429,5.037993675,19.39106565,13.83671671,12.91343116,15.73862913,12.93675256,28.31367647,17.63021362,4.541430519,2.891957661,5.198624615,7.077556397,8.065532022,4.838455599,7.467590536,6.853420129,12.02227461,13.9083657,9.933167055,10.71765419,15.49383802,13.71756642,14.7969612,15.23083627,13.63183052,8.494232412,6.647450626,11.35068197,9.478640441,8.424646513,9.113595642,10.02424346,12.13023314,11.92029081,11.22847003,13.14036986,8.135957936,10.47147515,12.97511308,11.22257717,8.924099399,7.090574782,4.126927195,3.905995216,5.612447493,6.876827994,6.070214065,4.157617654,7.021299613,
Indonesia,,,,,,,,,,,3.609403088,3.376859508,4.982668912,9.951682183,20.46714115,17.37419108,17.72737921,18.25613332,15.77619582,34.92265509,28.44435001,19.4531583,10.8694649,14.01814359,13.95064559,13.07867296,8.743915328,12.14941111,9.610906276,11.80268069,13.27364693,8.364724205,8.18443736,6.630116432,5.815465733,6.186860417,6.428003237,5.997020782,9.085044542,7.869129443,11.12573669,9.291971831,7.285954752,7.14281188,9.120752093,10.32535316,9.407228997,9.757662535,11.1002865,6.425931399,7.135609022,8.563113934,5.945614863,5.389909034,4.791621037,3.081367364,2.668189939,3.080161772,4.216633744,3.235839677,2.438667323,5.157040085,
IDA only,,,,,,,,,,,4.327879518,3.476396248,3.950232941,6.20967698,6.527210752,5.086657076,5.797187839,7.110667193,6.043185615,7.082492328,6.957663864,5.998266361,7.11672006,5.694180719,5.594351234,4.50374679,4.679196223,4.676473943,5.634402141,6.241736666,7.845079985,5.591295555,7.218087649,7.148022132,10.22681513,9.311260844,7.709273766,6.661512566,5.881398084,5.097270771,6.389440851,5.85619528,6.274843046,7.642280927,7.150113409,7.977380558,8.297809429,8.43057547,9.788897315,6.96344111,7.572724014,10.78561282,8.195358755,7.317697745,6.832586427,5.441455607,5.182912316,5.284204191,4.564139284,3.985073323,4.070905796,6.695717008,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
India,,,,,,,,,,,0.721150483,0.890063962,0.873093064,0.995127239,1.633220387,3.125306763,3.008457275,3.977991595,3.401675432,3.297741747,2.875928215,3.904435399,4.108599688,3.498193586,3.331283729,3.470229226,2.378270021,2.161850277,2.061855168,2.83144585,3.398671231,3.100114018,2.797054779,2.441897232,2.109441499,2.527910515,2.48487037,2.206191105,1.788833284,1.850096417,2.468300541,2.436208764,2.341362712,2.22671509,3.169316756,3.658743604,3.933685845,4.442284878,7.109348324,3.36239161,4.497518643,5.305075671,4.023837693,3.673088334,2.813689851,1.777640024,1.748390235,1.983934016,2.255316321,2.012245384,1.784669207,3.159345376,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,,,,,,,,,,,0.427790507,0.270979458,0.276375516,0.742886741,0.940680528,0.18524893,0.154778401,0.169555241,0.16978863,0.448757568,0.36618583,0.26651516,0.21518729,0.292174455,0.320137737,0.30411266,0.176969008,0.110604153,0.641953721,0.76222273,0.287358128,0.132003956,0.111273845,0.111087252,0.11267032,0.140537365,0.126237069,0.137745754,0.037349268,0.031597829,0.076334071,0.056658205,0.047580906,0.035636349,0.054913156,0.063604615,0.309124323,0.285066706,0.039635917,0.044835285,0.108587847,0.096242796,0.05855722,0.037089118,0.035395871,0.018770708,0.065224871,0.112833072,0.126075695,0.067170378,0.036762686,0.100988231,
Iran,,,,,,,,,,,12.75731665,16.45848964,17.57308713,19.29950182,47.81139758,38.14496458,33.88792141,30.32473823,32.43596062,36.96249415,34.49356968,27.26719842,20.00163619,16.23946636,15.16897617,13.36201643,5.620976568,12.15747965,11.69101767,18.39521719,23.98544352,,,30.84210651,25.80959216,20.77246897,20.98946259,19.75671594,13.39501426,18.62660779,33.08219651,24.05652828,22.90156006,24.18030709,27.24436481,34.48231602,34.77912851,29.18250719,33.52275118,20.33627432,23.06804305,25.34614645,21.11871893,24.94673903,24.86078114,15.23029948,13.1358103,17.46779643,34.2395948,27.80066615,23.2391718,30.44806009,
Iraq,,,,,,,,,,,16.0340684,19.79205808,20.66860458,29.15097421,62.51279237,59.57200275,53.40839071,50.07976604,46.72089937,,55.28234705,27.16141123,20.04532639,20.62498779,21.11147622,23.66663311,14.24874271,20.07848723,19.71685693,28.36576844,9.499348583,,,,67.44300076,23.08122086,36.47816633,32.14416834,37.12581148,37.0179204,48.85878304,49.56530176,46.97210573,53.29809161,64.77575323,65.3184968,63.72695265,53.21669111,55.68572884,39.5126626,43.56828994,51.19454041,49.85101765,45.57936658,46.85439615,37.50371721,33.21892172,39.20055423,46.14778691,40.6099024,27.41701319,43.44585769,
Iceland,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381434,0.000359196,0.000366094,0.000347133,0.000299592,0.000252335,0.000217387,0.000196537,0.000108844,0.000108794,0.000106968,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003686052,0.003245885,0.004073142,0.002564303,0.003366072,0.002019117,0.001140152,0.001213231,0.000949387,0.035501776,0.059625999,0.105792514,0.128587399,0.386322235,0.309661455,0.173972025,0.280630419,0.270058996,0.262662458,0.240636648,0.225690566,0.184759593,0.17579553,0.243287805,0.189655855,0.272440677,0.44142475,
Italy,,,,,,,,,,,0.084068878,0.075679348,0.084707373,0.095651444,0.165168212,0.159467412,0.179277814,0.152123839,0.133547757,0.197277323,0.220932926,0.18463681,0.108458259,0.145851863,0.14621085,0.14387368,0.084650043,0.069151937,0.072564065,0.0857724,0.079915279,0.043564687,0.036457424,0.06041941,0.057785183,0.079338026,0.080135246,0.081318541,0.023753371,0.03828821,0.091331616,0.102721226,0.089629871,0.08261157,0.077743539,0.101634964,0.122653928,0.116804782,0.151794976,0.090762803,0.107793454,0.156005817,0.169645844,0.155477399,0.138451593,0.081909319,0.047305181,0.063998645,0.099201325,0.082492623,0.055970546,0.112009125,
Jamaica,,,,,,,,,,,7.895861995,7.392334076,6.089343745,6.250166509,12.06367298,7.007235462,7.108769302,8.829710627,11.16714862,11.33344903,10.99291447,10.89359562,8.522154766,6.468919231,11.04074787,8.626504208,6.608378169,4.964428143,4.162614981,5.686623848,6.335396123,8.011204206,8.655719235,4.262818875,4.407479375,2.477314837,2.796424412,2.131221126,1.847886673,1.460155157,1.492129859,1.522379798,1.228195873,1.247495418,1.886934127,2.23829379,3.349355666,3.504877983,3.019946854,1.938339156,1.668615459,2.256161458,1.831178346,1.781355284,1.782351827,1.266001838,1.289145574,1.528386238,1.729575458,0.364234399,0.322432526,0.457652062,
Jordan,,,,,,,,,,,0.028834097,0.037135462,0.031052064,0.034856259,4.404147273,4.309619311,1.172645366,3.03952238,0.082237706,0.13305937,0.788553524,1.114432561,0.649768134,0.438094864,0.028782574,0.277440433,0.051361802,0.058886617,0.05774641,0.115317217,0.202404189,0.140327109,0.105092741,0.105493099,0.148673914,0.162141365,0.16820473,0.171269415,0.17108222,0.133271802,0.154211841,0.158418275,0.123626824,0.134054667,0.127634442,0.122013749,0.46556508,0.765508277,5.652699788,3.865531089,1.665964206,3.317672451,2.908479242,1.279099334,1.195422886,1.399742578,1.125736975,0.869000683,0.719072818,0.042857662,0.051675912,0.077664097,
Japan,,,,,,,,,,,0.228015045,0.20039278,0.159844343,0.219322081,0.280593739,0.264231511,0.266342383,0.207976233,0.155056176,0.240766573,0.160897954,0.120107271,0.147773871,0.105490767,0.076728938,0.08630524,0.05031889,0.037019508,0.03544107,0.039902705,0.036869664,0.028944363,0.024918462,0.022659358,0.01828204,0.016991586,0.019113002,0.017670761,0.014991066,0.012488665,0.013978646,0.012992267,0.013227662,0.014257362,0.013438229,0.016946011,0.019307519,0.022674305,0.023972483,0.019448966,0.020096882,0.02167697,0.020090171,0.023212687,0.028070884,0.028968712,0.025176865,0.038445869,0.036755402,0.093228662,0.096997201,0.047304463,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.68434994,9.808997871,8.34006866,7.601144567,6.370644962,8.00915843,10.39918751,8.795381458,3.401420768,11.68830959,27.3190673,20.9616871,23.08528068,22.87776622,28.25405803,30.28175845,28.79045631,26.49153119,33.24802525,21.58585847,21.74414416,25.76882054,21.98269677,18.21874882,17.25008026,9.328765005,11.03368206,14.8975964,20.78296469,17.92597385,12.8406952,26.84231733,
Kenya,,,,,,,,,,,3.263069231,2.537638517,2.358594355,3.377241695,3.307890462,4.182181259,3.693559641,5.030422483,4.644966756,4.054321866,4.142263059,3.86834519,5.759296203,4.184524791,3.909024638,3.24872576,4.120500083,3.905212605,3.915231385,4.189091102,4.963898607,5.198748487,5.37781136,6.771410783,6.337797721,7.286247497,5.490762576,4.732982183,4.534393483,3.268707204,3.313967549,3.141620668,3.739543912,5.085421396,4.123678129,4.07693604,2.950418509,3.633898494,3.638868734,3.245723735,2.673079311,2.943187283,2.908883209,2.669402007,2.643109436,2.709670116,2.658398314,2.314356208,1.361324635,1.227184212,1.268811969,1.227928578,
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08831747,0.714727673,0.981152431,0.901655183,1.822176827,0.656132794,0.768717274,2.037867383,1.410401467,3.385288454,4.147770336,3.532769313,3.309616578,3.402438175,3.415301191,3.099698979,1.825320826,1.072306969,4.301596102,4.456798274,9.808898301,10.20343192,3.580921852,5.719123493,4.072035158,4.253098702,5.613490484,8.755741164,4.670480815,7.243202311,6.527580101,11.50654102,
Cambodia,,,,,,,,,,,4.310581725,2.590169967,7.007504549,13.36159315,14.81926292,,,,,,,,,,,,,,,,,,,5.471296234,6.743921932,8.326751948,8.266182077,7.12815375,6.556082215,3.393557208,2.469043972,2.530915634,2.595476152,3.410502631,3.204116393,1.808815428,1.806869951,2.24551946,3.099840616,2.862780067,2.69595953,3.050949143,2.30628839,1.914214581,2.548820527,1.817686573,1.847957652,1.937353086,0.878243793,0.71448569,0.939357676,0.835283716,
Kiribati,,,,,,,,,,,0.016822261,0.012118226,0.013322484,0.021674114,0.006907886,0.010614574,0.019593888,0.030471079,0.02171497,0.034300232,0.047481369,0.028984772,0.026852919,0.030119927,0.020645953,0.028229597,0.0466752,0.042113417,0.033540116,0.034576422,0.036918041,0.037986534,0.052208216,0.043704231,0.048233576,0.078915819,0.07062083,0.060794158,0.052523217,0.02724379,0.029584285,0.037597947,0.037743302,0.045014657,0.045176382,0.027920894,0.03380181,0.043302368,0.070983508,0.073149419,0.062667743,0.073613884,0.058917898,0.055700272,0.088905078,0.073278358,0.08260638,0.092951961,0.04208662,0.042741242,0.056993908,0.043500143,
St. Kitts and Nevis,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
South Korea,,,,,,,,,,,0.168894151,0.160180473,0.154265925,0.401263801,0.491285165,0.786142925,0.57196869,0.484349149,0.310567989,0.267017595,0.44955532,0.624965608,0.629993617,0.311852512,0.207000425,0.252792849,0.145282496,0.067282245,0.118009849,0.11010593,0.070241116,0.038448317,0.027323435,0.017689522,0.018241537,0.028799854,0.022905369,0.02518786,0.040805151,0.028948787,0.036725092,0.040290625,0.03190986,0.034591198,0.031135103,0.035149387,0.037536016,0.043645914,0.075340229,0.057931304,0.074640031,0.091417599,0.100818098,0.072371715,0.064073578,0.036748014,0.033110193,0.038602274,0.047121517,0.121453005,0.113270923,0.049812575,
Kuwait,,,,,,,,,,,34.89181129,37.5826097,42.94601711,48.52853826,71.1707715,62.76222437,64.4501564,59.55648754,60.16158997,,67.84441662,46.83873676,32.69275783,42.86728897,44.55998241,35.55765283,26.9342507,24.19247361,27.05229691,34.46750209,39.52293516,13.43626196,28.8098195,40.40870245,37.72744129,37.33080039,41.17919533,39.5404805,29.2043847,34.83657357,51.36441136,44.08858307,38.12881685,40.63608851,46.88247945,54.13842958,51.78200316,48.77371076,53.46051122,39.59076405,48.82636057,59.06969602,58.14490732,56.34265474,53.97142231,37.3135995,32.36412559,36.75793361,45.15228961,39.83867034,29.2848673,,
Latin America & Caribbean (excluding high income),,,,,,,,,,,1.311285281,1.225354583,1.280248407,1.848742767,4.054376322,3.469728329,3.63992659,3.690619278,3.649352847,7.639622605,8.712567146,6.723040954,6.387590565,7.258461291,6.880255564,6.449933481,3.309397428,4.861385805,4.401485696,4.250807602,4.462414408,2.694741452,2.601053674,2.078404973,1.786206248,2.062256593,2.237933422,1.922285817,1.269519145,2.052525077,2.996019232,2.422725916,2.924700452,3.22351189,3.782643289,4.867126397,5.460655048,5.322092364,5.898549706,3.351643481,4.412102745,5.650630235,5.121445568,4.645129641,4.032664671,2.255759765,2.196390414,2.557216834,3.310538274,2.696796468,2.326907698,5.598509976,
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,1.918299665,1.518843748,2.883215487,5.010074368,9.133165732,7.802357181,6.875275568,6.992196878,7.100891804,6.099637315,6.437868184,9.05515087,8.524488782,7.63947129,8.585855427,5.134131241,4.024614666,4.556667887,4.810896121,6.5788999,6.137678073,6.597958878,13.28198323,13.22193148,13.01843107,10.59122206,14.81043757,15.2722808,12.12030411,12.53808925,8.129849131,5.524762306,4.352591933,4.970882335,3.878758378,3.104539418,2.81746695,5.382761126,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031724634,0.041364191,0.036039336,0.020723889,0.015672852,0.008071182,0.008033377,0.0098985,0.008876184,0.007544301,0.009139067,0.00147159,0.001607124,0.001535426,0.001372922,0.00160304,0.001457056,0.001376234,0.001624003,0.00137814,0.001896636,0.001909543,0.001880799,0.001934982,0.001904777,0.001555329,0.002293761,0.002288284,0.001372836,0.001995556,0.001067507,0.001313405,0.002237188,0.002764038,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84095468,17.25229531,23.89977042,34.17766875,19.78805463,20.05440681,17.64858751,21.57702701,21.767383,22.07774912,18.36466249,23.2729659,26.71160154,28.37117833,26.18063678,19.44625803,20.11436195,21.32405632,14.02502973,14.26048955,17.46616545,21.91560009,
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3870963,23.97360525,22.95112423,22.89335225,22.58092323,27.62637363,31.89508258,27.18758189,18.68923942,20.20272504,34.25844729,30.38657088,49.615094,48.72236678,55.84769226,62.33474047,62.29123241,61.36687743,66.05989355,51.73226464,55.96616111,37.56173207,59.10304085,47.74139932,31.01694783,16.39219886,12.24686543,22.15876048,31.61685989,34.49902803,11.47898313,61.03470894,
St. Lucia,,,,,,,,,,,,,,,,,,,,,0.054772508,0.044706816,0.105462594,0.033353568,0.015931626,0.008937844,0.007382571,0.006761959,0.005842414,0.005161755,0.015405838,0.017482477,0.015017578,0.011096749,0.013047074,0.016008247,0.011486578,0.015635333,0.012500183,0.01022789,0.010381819,0.01089956,0.009763686,0.009552621,0.009236447,0.008546423,0.011003542,0.010776587,0.010641917,0.009930114,0.021393996,0.017173383,0.0164638,0.021191299,0.025443655,0.018662771,0.024237552,0.01886802,0.012017961,0.010530106,0.019360169,0.01342949,
Latin America & Caribbean,,,,,,,,,,,2.835012897,2.60525901,2.495485663,3.594577967,9.399427739,7.216831075,7.297410078,6.226552699,5.868816261,12.26430341,11.86798062,8.753772388,7.032895724,8.259521415,7.920825853,7.385799846,3.845195503,5.728551676,5.031760913,5.094092914,5.559494756,3.319230182,3.182830723,2.588275925,2.317568654,2.716121871,3.024919667,2.588300821,1.586716228,2.566474573,3.850369713,3.080042894,3.580716258,3.902013553,4.814427494,6.138903688,7.059856137,6.714612533,7.284351491,4.043665582,5.200148265,6.777874793,6.025556669,5.445214554,4.649743211,2.286789361,2.178794316,2.61714501,3.347728939,2.617311527,2.441538351,6.12944035,
Least developed countries: UN classification,,,,,,,,,,,4.854248929,3.599483476,4.045469063,6.727444131,6.256486035,4.0402191,4.747150589,6.742902827,5.464406764,5.658254913,7.140797116,5.813048987,7.185787887,6.045452304,6.304596837,5.26744158,5.862154012,6.183719525,6.745620498,7.374262379,9.21504546,6.246789327,9.180240454,9.117765292,13.91613659,13.01832594,10.97331247,9.793989216,8.615584105,7.399358519,9.616451841,8.739701335,9.338934861,10.97122931,11.27866542,13.80318285,14.84322139,15.99120004,18.94789065,11.87626081,13.38554231,15.22152375,12.64924447,11.22234464,9.649953792,6.890831005,6.579055359,7.11960331,6.981932333,5.757123681,4.963967386,8.200116644,
Low income,,,,,,,,,,,2.982307544,2.48867446,2.539783224,3.562480515,3.698487062,3.735528108,2.938325156,4.756080908,4.120901601,3.580484156,8.409712953,7.687527192,9.215775042,7.027664755,7.411354868,6.020974578,5.823589868,5.823306584,7.533853067,8.174116634,10.65579374,7.100188477,10.47945318,10.44710689,15.64833319,14.17647116,11.88025053,10.21099363,8.857359552,8.028549637,9.867506426,8.833273226,9.136835893,11.05849129,10.31033253,11.28330961,11.13347101,11.03135927,13.5470424,9.040937055,9.856063938,17.85460888,13.04019801,12.21947591,11.23023845,8.79430449,8.828668527,8.62396395,8.56894775,7.592286933,8.079453736,13.25774971,
Liechtenstein,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009753323,0.008652975,0.01413826,0.010176304,0.007275316,0.006571407,0.005691336,0.002008982,0.009363902,0.008433566,0.009402943,0.008829964,0.006800414,0.006604211,0.008422648,0.009432347,0.010923511,0.009786685,0.009240635,0.008172891,0.006552387,0.005293832,0.005992884,0.001941109,0.002072326,0.001865069,0.003278381,0.001796689,0.001471467,,
